"","Gleba","Ponto","NDVI","EVI","PH","MO","P","K","Ca","Mg","CTC","V%","S","B","Cu","Fe","Mn","Zn"
"50",2,20,0.531713043478261,0.352534782608696,4.73333333333333,28.3333333333333,10.7777777777778,0.711111111111111,12,5.44444444444444,67,26.2111111111111,24.4444444444444,0.227777777777778,2.61111111111111,14.7777777777778,5.44444444444444,0.433333333333333
"51",2,21,0.533432850241546,0.353407246376812,4.9,29,14.2222222222222,0.944444444444445,19.4444444444444,7.55555555555556,68.6666666666667,41.7666666666667,35.5555555555556,0.278888888888889,2.54444444444444,14.6666666666667,6.53333333333333,0.744444444444444
"52",2,22,0.546669082125604,0.364924154589372,4.96666666666667,30.6666666666667,12.8888888888889,0.855555555555556,22.5555555555556,7.33333333333333,71,44.1111111111111,48.3333333333333,0.255555555555556,2.52222222222222,13.7777777777778,6.05555555555556,0.488888888888889
"53",2,23,0.547355555555556,0.366672946859903,5.18888888888889,29.4444444444444,13.6666666666667,0.944444444444444,25.1111111111111,11.3333333333333,75.1111111111111,46.1777777777778,33.1111111111111,0.197777777777778,2.76666666666667,12.6666666666667,6.43333333333333,0.644444444444444
"54",3,1,0.566911650485437,0.388509708737864,5.15,30.125,29.625,0.8375,29.625,9.75,79.375,50.2,39.875,0.24625,2.35,13.25,8.6375,0.5625
"55",3,2,0.566911650485437,0.388509708737864,4.975,28,25.75,0.8875,23.625,8.25,73.75,43.575,57.375,0.25,2.3875,13.125,7.5625,0.7375
"56",3,3,0.569800485436893,0.391604368932039,5.1,29.375,32,0.85,22.375,8.75,71.25,42.6,35.125,0.20625,2.65,13.25,6.9875,0.7875
"57",3,4,0.559375362318841,0.381338164251208,5.2,29.375,31.25,1.25,25,10.5,73.875,45.9125,34.25,0.2125,2.475,12.75,7.2,0.8125
"58",3,5,0.624792270531401,0.408657487922705,5.225,30.75,32.625,0.975,33,11.125,84.875,53.0125,49.25,0.22375,2.6,12.875,6.0875,0.5125
"59",3,6,0.624792270531401,0.408657487922705,5.4125,31.375,22.375,0.5625,27.5,11.625,74.875,51.9,29,0.1825,2.8875,14.625,6.6375,0.55
"60",3,7,0.582159420289855,0.38705845410628,5.3625,36.375,22.75,0.7,29.375,11.25,78.75,50.8,26.75,0.2075,2.625,14,4.9,0.3875
"61",3,8,0.5737,0.385452173913043,5.3375,32.875,36.625,0.6875,32.5,11.75,80.25,55.85,25,0.21125,3.5,13.625,6.1125,0.4125
"62",3,9,0.570762801932367,0.37603768115942,5.1375,33.375,18.75,0.6625,27.25,9.75,77.875,47.6125,41.375,0.2325,3.625,13.25,7.175,0.4625
"63",3,10,0.558715942028986,0.364494685990338,5.1875,30.375,19.25,0.9375,22.75,11.5,71.75,45.2,28.375,0.16375,4.7375,14.75,8.4375,0.525
"64",3,11,0.567073429951691,0.373813526570048,5.325,32.75,19.5,0.925,34,13.125,84.125,56.25,31,0.2225,3.7875,13.125,6.4625,0.3625
"65",3,12,0.572872946859903,0.37701690821256,5.1625,28.875,18.625,0.825,24.375,7.375,69,45.725,47.75,0.23375,2.2625,13.375,8.125,0.6375
"66",3,13,0.571185990338164,0.377146859903382,5.45,30.75,19.75,1.0875,38.375,9.875,83.625,57.675,39.875,0.21625,2.3,14.25,8.0125,0.525
"67",4,1,0.541015458937198,0.351194202898551,5.21428571428571,35.2857142857143,15.8571428571429,0.928571428571429,28.1428571428571,8.71428571428571,81,43.9,29.7142857142857,0.224285714285714,2.91428571428571,13,4.91428571428571,0.328571428571429
"68",4,2,0.534367632850242,0.3523038647343,5.17142857142857,34.2857142857143,14,0.585714285714286,26.2857142857143,7.57142857142857,75.7142857142857,44.8285714285714,38.5714285714286,0.234285714285714,2.31428571428571,13.5714285714286,4.68571428571429,0.285714285714286
"69",4,3,0.536811111111111,0.354730917874396,5.25714285714286,33.5714285714286,19.7142857142857,1.51428571428571,28.4285714285714,8.57142857142857,77.5714285714286,46.5,33.2857142857143,0.227142857142857,2.44285714285714,13.4285714285714,5.6,0.428571428571429
"70",4,4,0.555969565217391,0.368413043478261,4.9,32.5714285714286,15.1428571428571,1.12857142857143,20.2857142857143,5.85714285714286,74,36.1142857142857,40.4285714285714,0.257142857142857,2.41428571428571,16.7142857142857,6.41428571428571,0.742857142857143
"71",4,5,0.554466666666667,0.368646376811594,4.82857142857143,32.2857142857143,10.2857142857143,0.742857142857143,18.2857142857143,5.14285714285714,74.2857142857143,31.9142857142857,45.7142857142857,0.26,2.47142857142857,14.8571428571429,8.52857142857143,0.342857142857143
"72",4,6,0.549818357487923,0.366253623188406,5.08571428571429,32.2857142857143,14.1428571428571,0.857142857142857,25.4285714285714,7.42857142857143,79.5714285714286,39.6428571428571,35.4285714285714,0.24,2.44285714285714,14.4285714285714,7.08571428571429,0.314285714285714
"73",4,7,0.550209661835749,0.362770531400966,5.28571428571429,32.2857142857143,25,0.6,29,7,76.1428571428571,46.9142857142857,33.4285714285714,0.234285714285714,2.15714285714286,15.2857142857143,7.44285714285714,0.228571428571429
"74",4,8,0.540892718446602,0.346701941747573,5.47142857142857,35.7142857142857,23.7142857142857,0.857142857142857,35.2857142857143,9.71428571428571,83.5714285714286,51.5428571428571,30.8571428571429,0.2,3.45714285714286,16.7142857142857,6.1,0.328571428571429
"75",4,9,0.560745145631068,0.356666504854369,5.07142857142857,31.4285714285714,14.8571428571429,0.628571428571429,22.8571428571429,6.28571428571429,71.4285714285714,39.7285714285714,48,0.201428571428571,2.62857142857143,16.5714285714286,5.67142857142857,0.342857142857143
"76",4,10,0.554628502415459,0.362452657004831,4.95714285714286,33.7142857142857,14.8571428571429,0.614285714285714,20.4285714285714,5.28571428571429,72,35.2142857142857,54.1428571428571,0.201428571428571,2.55714285714286,17,6.52857142857143,0.271428571428571
"77",4,11,0.556330434782609,0.366491787439614,5.17142857142857,35.7142857142857,23.5714285714286,0.728571428571429,24.8571428571429,6.28571428571429,75.4285714285714,41.5428571428571,37,0.194285714285714,2.67142857142857,16.7142857142857,6.02857142857143,3.57142857142857
"78",4,12,0.554466666666667,0.368646376811594,4.84285714285714,33.8571428571429,16.7142857142857,0.928571428571429,16.4285714285714,5.57142857142857,74.5714285714286,30.4285714285714,52.2857142857143,0.224285714285714,3.17142857142857,18.1428571428571,7.35714285714286,1.61428571428571
"79",4,13,0.555622222222222,0.37011884057971,4.82857142857143,33.4285714285714,13.4285714285714,0.8,16.2857142857143,5,69,30.5571428571429,42.7142857142857,0.212857142857143,2.64285714285714,16.4285714285714,6.97142857142857,0.871428571428571
"80",4,14,0.547466666666667,0.358453623188406,5.27142857142857,39.2857142857143,18.5714285714286,1.25714285714286,28.5714285714286,8.85714285714286,80.8571428571429,46.9714285714286,30.7142857142857,0.217142857142857,2.91428571428571,16.1428571428571,5.81428571428571,0.885714285714286
"81",4,15,0.547132850241546,0.359185507246377,5.15714285714286,35.8571428571429,18.1428571428571,0.728571428571429,27.8571428571429,8.14285714285714,80.8571428571429,43.6285714285714,36.8571428571429,0.221428571428571,2.9,16.2857142857143,6.2,0.571428571428571
"82",4,16,0.544902898550725,0.345850724637681,5.15714285714286,38.1428571428571,18,1.25714285714286,27.8571428571429,8.71428571428571,83,44.1285714285714,42.4285714285714,0.198571428571429,3.17142857142857,15.7142857142857,7,0.342857142857143
"83",4,17,0.549650241545894,0.350930434782609,5.27142857142857,38.4285714285714,11.4285714285714,0.728571428571429,26.1428571428571,7.85714285714286,77,43.7571428571429,42.1428571428571,0.207142857142857,3.82857142857143,16.7142857142857,4.65714285714286,0.385714285714286
"84",4,18,0.545865700483092,0.355349275362319,5.04285714285714,37.1428571428571,13.5714285714286,0.942857142857143,47.2857142857143,7.28571428571429,103,43.1714285714286,41.2857142857143,0.197142857142857,3.21428571428571,14.8571428571429,4.6,0.414285714285714
"85",4,19,0.54522270531401,0.354944444444444,5.22857142857143,37.8571428571429,19.5714285714286,0.8,29.5714285714286,9.28571428571429,80.8571428571429,47.6142857142857,35.8571428571429,0.217142857142857,3.05714285714286,16.4285714285714,4.61428571428571,0.4
"86",4,20,0.557851690821256,0.373442028985507,5.02857142857143,38,22.1428571428571,0.9,23.7142857142857,7,81,37.8571428571429,46.5714285714286,0.211428571428571,3.68571428571429,19,6.68571428571429,0.471428571428571
"87",4,21,0.553576811594203,0.368205797101449,5.1,35.7142857142857,9.14285714285714,0.771428571428571,23.8571428571429,6.14285714285714,71.8571428571429,40.3857142857143,39.4285714285714,0.194285714285714,3.65714285714286,17,5.08571428571429,0.528571428571429
"88",4,22,0.557051690821256,0.363206763285024,4.95714285714286,34.5714285714286,14,0.885714285714286,19.1428571428571,6,74.7142857142857,33.2857142857143,64.2857142857143,0.23,3.11428571428571,16.1428571428571,7.27142857142857,0.6
"89",4,23,0.60208115942029,0.385922222222222,4.81428571428571,32,16,0.642857142857143,16.7142857142857,3.85714285714286,70.8571428571429,28.8428571428571,59.2857142857143,0.21,3.12857142857143,18,6.51428571428571,0.685714285714286
"90",4,24,0.583771497584541,0.379328019323671,4.81428571428571,36.2857142857143,14.2857142857143,0.842857142857143,15.7142857142857,3.57142857142857,74.8571428571429,26.0285714285714,64,0.215714285714286,3.24285714285714,17.8571428571429,6.1,1.04285714285714
"91",4,25,0.559094685990338,0.374594202898551,4.94285714285714,34.1428571428571,14.8571428571429,0.885714285714286,19.1428571428571,5.14285714285714,73,33.1428571428571,61.1428571428571,0.211428571428571,3.55714285714286,18,6.52857142857143,0.671428571428571
"92",4,26,0.556784057971014,0.373763768115942,5.11428571428571,35.7142857142857,17.8571428571429,0.971428571428571,24.5714285714286,6.71428571428571,75.4285714285714,41.1714285714286,44,0.23,3.1,17,6.48571428571429,0.571428571428571
"93",4,27,0.550015458937198,0.35192077294686,5.15714285714286,35.2857142857143,17.4285714285714,1.3,24.8571428571429,8.42857142857143,80.4285714285714,41.4142857142857,48.4285714285714,0.221428571428571,3.1,15.2857142857143,4.98571428571429,0.357142857142857
"94",4,28,0.567531400966184,0.362171014492754,5.22857142857143,39.5714285714286,6.85714285714286,1.14285714285714,26.8571428571429,11.1428571428571,82.4285714285714,45.9571428571429,35.2857142857143,0.23,3.04285714285714,17.5714285714286,3.48571428571429,0.614285714285714
"95",4,29,0.560890821256039,0.36223768115942,5.12857142857143,37.4285714285714,15.1428571428571,0.928571428571429,24.8571428571429,6.42857142857143,76.1428571428571,41.3,33.4285714285714,0.227142857142857,3.61428571428571,15.7142857142857,4.94285714285714,0.328571428571429
"96",4,30,0.570762801932367,0.37603768115942,5.14285714285714,38.2857142857143,15.8571428571429,0.8,26.4285714285714,8.71428571428571,80.1428571428571,44.4857142857143,30,0.261428571428571,3.02857142857143,14.2857142857143,5.34285714285714,0.414285714285714
"97",4,31,0.558715942028986,0.364494685990338,5.47142857142857,35.2857142857143,12.7142857142857,0.8,33.4285714285714,12.7142857142857,80.8571428571429,57.6714285714286,27.4285714285714,0.2,3.58571428571429,14,5.2,0.757142857142857
"98",4,32,0.571673429951691,0.378142028985507,5.04285714285714,31,15.8571428571429,0.7,19.2857142857143,6,68,37.0142857142857,51,0.222857142857143,3.61428571428571,14.5714285714286,6.01428571428571,0.528571428571429
"99",4,33,0.555707729468599,0.372385507246377,4.78571428571429,30.7142857142857,14.4285714285714,0.8,14.7142857142857,3.85714285714286,70,27.4428571428571,61.1428571428571,0.208571428571429,4.38571428571429,17.7142857142857,6.71428571428571,0.6
"100",4,34,0.608944444444444,0.387710144927536,4.88571428571429,35.1428571428571,13.8571428571429,0.9,16.2857142857143,4.57142857142857,69.1428571428571,30.5428571428571,54.1428571428571,0.22,3.81428571428571,19,6.61428571428571,0.642857142857143
